id,xmin,ymin,xmax,ymax,direction,split,image_path
image_386,-171.0373342037201,229.1373386383057,-93.77416849136353,348.8810338973999,0,train,data\train_data\image_386.png
image_388,849.12428855896,222.81024360656735,958.546314239502,416.3255944252014,1,train,data\train_data\image_388.png
image_389,849.155445098877,220.82503700256348,905.7043933868408,391.1561598777771,0,train,data\train_data\image_389.png
image_391,850.6946468353271,216.64399528503415,949.6548557281494,450.3122707605362,1,train,data\train_data\image_391.png
image_392,-342.4423027038574,221.00387954711917,-210.36897897720337,446.6417660713196,1,train,data\train_data\image_392.png
image_393,795.1408195495605,228.8848533630371,869.591474533081,351.06435203552246,1,val,data\train_data\image_393.png
image_394,898.1350708007812,215.22218132019043,961.7045402526855,436.2905421257019,0,val,data\train_data\image_394.png
image_395,-158.58592987060547,226.72744178771973,-97.94185996055604,349.90832710266113,1,train,data\train_data\image_395.png
image_398,-191.7561435699463,220.39628410339355,-137.01565861701965,393.7779583930969,0,train,data\train_data\image_398.png
image_401,-160.9389889240265,225.48449897766116,-128.1987226009369,352.52447509765625,0,train,data\train_data\image_401.png
image_402,819.7005844116211,226.1353530883789,888.1065273284912,371.7349281311035,0,train,data\train_data\image_402.png
image_403,839.6972465515137,223.86247062683103,873.0316543579102,364.2682375907898,0,train,data\train_data\image_403.png
image_404,835.5152320861816,224.0755882263184,917.301149368286,381.3752737045288,0,train,data\train_data\image_404.png
image_407,831.4605903625488,223.6187686920166,949.1100883483888,416.38401651382446,1,train,data\train_data\image_407.png
image_408,-199.75987672805783,224.97360610961917,-126.0055661201477,376.98794507980347,1,train,data\train_data\image_408.png
image_409,849.2758655548096,215.7550754547119,906.31911277771,433.2561089992523,0,train,data\train_data\image_409.png
image_410,854.4075965881348,217.38213920593265,908.721170425415,416.13748931884766,1,train,data\train_data\image_410.png
image_411,890.7062530517578,219.0698280334473,936.4007091522216,400.14659547805786,0,train,data\train_data\image_411.png
image_412,-164.42780256271362,229.2543258666992,-89.53360140323639,351.1539878845215,0,train,data\train_data\image_412.png
image_413,-179.93995070457458,226.1105480194092,-99.1058313846588,364.279438495636,1,val,data\train_data\image_413.png
image_414,859.6879863739014,217.17611694335935,968.9391231536864,441.5070488452912,0,train,data\train_data\image_414.png
image_415,-204.37525033950809,224.0941276550293,-141.05399250984192,382.0067729949951,0,train,data\train_data\image_415.png
image_416,858.2092952728271,225.01171493530276,970.0039386749268,412.20860385894775,0,train,data\train_data\image_416.png
image_417,788.428430557251,228.75954055786133,869.8118877410889,356.7085494995117,1,train,data\train_data\image_417.png
image_418,-191.57871007919312,226.32572555541992,-106.06983304023744,369.4046106338501,0,train,data\train_data\image_418.png
image_419,-305.57368755340576,221.27996826171875,-156.1808145046234,450.6791164875031,0,train,data\train_data\image_419.png
image_420,-186.1988639831543,228.06265258789065,-120.36221981048584,356.37255096435547,0,train,data\train_data\image_420.png
image_421,837.5213527679443,222.1258583068848,885.8235168457031,382.6830759048462,0,train,data\train_data\image_421.png
image_422,840.1459693908691,222.39041709899905,912.6489543914796,394.6652760505676,1,val,data\train_data\image_422.png
image_427,835.1924228668213,225.2129020690918,881.0133075714111,357.6563205718994,0,train,data\train_data\image_427.png
image_428,-179.73565220832825,227.6919212341309,-111.18645787239076,349.812668800354,0,train,data\train_data\image_428.png
image_429,-246.70784711837769,215.58764839172363,-192.015073299408,431.048761844635,1,val,data\train_data\image_429.png
image_431,851.6595554351807,224.4171371459961,972.0415592193604,422.1860280036926,1,train,data\train_data\image_431.png
image_432,-206.7782092094421,217.9403247833252,-165.00500321388245,409.9573364257813,0,val,data\train_data\image_432.png
image_434,815.7618141174316,223.0504550933838,934.5990371704102,426.774658203125,1,train,data\train_data\image_434.png
image_435,-311.8566656112671,219.68812370300293,-208.8545608520508,430.9205629825592,1,train,data\train_data\image_435.png
image_437,-153.36053609848022,226.58593559265137,-112.26084351539612,349.5299568176269,1,train,data\train_data\image_437.png
image_438,-277.4981474876404,218.9061489105225,-185.7835078239441,436.8739368915558,0,train,data\train_data\image_438.png
image_440,-219.1234302520752,226.18873977661133,-106.65960788726808,398.42858695983887,0,train,data\train_data\image_440.png
image_443,834.4333362579346,222.45513343811035,950.5827713012696,412.3949279785156,0,val,data\train_data\image_443.png
image_446,845.6649684906006,218.53521728515625,993.553991317749,459.2638500928879,0,val,data\train_data\image_446.png
image_448,-161.87361001968384,225.91001892089844,-110.28729557991028,361.38882541656494,0,val,data\train_data\image_448.png
image_449,-155.06650686264038,225.81840896606445,-121.9222891330719,350.3497543334961,1,val,data\train_data\image_449.png
image_450,862.9238033294678,225.2847137451172,985.3478050231934,415.482207775116,0,train,data\train_data\image_450.png
image_451,811.6701793670654,224.22330284118647,848.384599685669,355.490797996521,1,val,data\train_data\image_451.png
image_452,-204.9484062194824,221.67810821533203,-100.53452610969543,408.3849754333496,1,train,data\train_data\image_452.png
image_454,822.070369720459,222.9285469055176,859.6085929870605,371.2101092338562,0,train,data\train_data\image_454.png
image_455,-149.9172556400299,225.8460750579834,-113.54316473007202,348.2960262298584,1,train,data\train_data\image_455.png
image_456,-224.83406782150269,215.95998191833496,-163.06912422180176,428.4379103183746,1,train,data\train_data\image_456.png
image_457,829.8594188690186,224.56639671325684,865.700855255127,361.06412076950073,0,train,data\train_data\image_457.png
image_458,-199.29128408432007,227.35400581359863,-109.56408619880676,373.20485734939575,0,train,data\train_data\image_458.png
image_459,819.5420551300049,229.25203704833984,905.3402996063232,363.5035934448242,0,val,data\train_data\image_459.png
image_460,-207.9226326942444,218.93372917175293,-145.61375856399536,412.18313360214233,1,train,data\train_data\image_460.png
image_461,-197.9842972755432,224.92299461364743,-138.5591733455658,370.6741323471069,0,train,data\train_data\image_461.png
image_464,868.8806247711182,213.39770698547363,949.5092868804932,454.47177970409393,0,train,data\train_data\image_464.png
image_465,816.2844371795654,226.20776557922363,863.3539867401123,349.6733512878418,0,train,data\train_data\image_465.png
image_466,816.5967750549316,224.4767608642578,848.0690860748291,356.7363872528076,0,val,data\train_data\image_466.png
image_467,-149.1427516937256,224.2277946472168,-116.29159212112428,358.2557191848755,1,train,data\train_data\image_467.png
image_469,-206.1849474906921,219.15531539916992,-154.34439182281494,404.2410054206848,0,train,data\train_data\image_469.png
image_470,855.2065944671631,222.3924770355225,923.7666893005372,391.0753073692322,1,train,data\train_data\image_470.png
image_471,-201.1519432067871,227.9786529541016,-127.80792474746704,362.54153871536255,0,train,data\train_data\image_471.png
image_472,827.9510593414307,226.55483627319336,920.169267654419,374.86694717407227,0,train,data\train_data\image_472.png
image_474,-178.85004043579102,227.4820652008057,-102.4385941028595,365.365110874176,1,train,data\train_data\image_474.png
image_475,894.5444297790527,219.6388282775879,968.6510753631592,407.9706563949585,0,train,data\train_data\image_475.png
image_477,930.1696586608888,215.02251052856445,983.7772750854492,436.7565813064575,0,train,data\train_data\image_477.png
image_480,-180.5409049987793,224.16430854797363,-126.27087950706482,369.8886456489563,0,train,data\train_data\image_480.png
image_481,-200.3232479095459,216.7431583404541,-148.680499792099,417.4193277359009,1,train,data\train_data\image_481.png
image_482,838.016767501831,224.59094429016116,948.6387062072754,404.8790636062622,0,train,data\train_data\image_482.png
image_483,-155.7993507385254,227.3462238311768,-91.84320330619812,359.19073724746704,1,train,data\train_data\image_483.png
image_485,-257.42631912231445,225.70808792114255,-144.03874397277832,402.2621717453003,0,train,data\train_data\image_485.png
image_486,-192.81456470489505,225.415491104126,-127.75065422058104,371.5712776184082,0,train,data\train_data\image_486.png
image_487,823.1993007659912,227.3694267272949,913.040943145752,374.7262706756592,1,train,data\train_data\image_487.png
image_489,844.5420455932617,224.1329803466797,885.5404472351074,361.44844913482666,0,train,data\train_data\image_489.png
image_490,-184.8863625526428,220.44615173339844,-147.81800866127014,389.72431802749634,0,train,data\train_data\image_490.png
image_491,815.3362655639648,227.1991958618164,889.29030418396,363.93507146835327,0,train,data\train_data\image_491.png
image_494,-272.6038885116577,216.3263359069824,-196.4681625366211,425.5264797210693,1,train,data\train_data\image_494.png
image_495,-148.1857395172119,224.84649085998532,-108.62671852111816,356.1849822998047,1,train,data\train_data\image_495.png
image_497,791.9417381286621,226.99220085144043,850.3049755096436,349.1734447479248,1,train,data\train_data\image_497.png
image_498,-245.07936000823972,222.28450202941892,-119.71028208732604,430.9257950782776,1,train,data\train_data\image_498.png
image_500,847.210865020752,225.82498931884768,932.9390716552734,388.8497462272644,1,train,data\train_data\image_500.png
image_501,852.2255229949951,222.8167381286621,968.3165073394777,430.0922431945801,1,train,data\train_data\image_501.png
image_502,-152.37635850906372,225.7018795013428,-114.18806433677672,349.2865409851074,0,train,data\train_data\image_502.png
image_503,-259.4420528411865,220.6595268249512,-132.81922459602356,429.8149743080139,0,train,data\train_data\image_503.png
image_505,-210.8564329147339,221.44696617126465,-136.36555552482605,393.640679359436,1,train,data\train_data\image_505.png
image_506,-213.1899333000183,220.4222621917725,-160.79177856445312,394.1791596412658,1,train,data\train_data\image_506.png
image_507,-138.69989275932312,224.9015941619873,-110.27698516845705,353.4111633300781,1,val,data\train_data\image_507.png
image_508,831.549768447876,221.1573162078857,978.0128860473632,449.3768646717072,0,train,data\train_data\image_508.png
image_511,-167.5059700012207,222.1987571716309,-131.25332951545715,376.7107048034668,1,train,data\train_data\image_511.png
image_512,-240.2087903022766,220.09850883483887,-109.00773167610168,437.8273012638092,1,train,data\train_data\image_512.png
image_513,812.1982097625732,225.71558380126956,903.984260559082,378.53929901123047,0,train,data\train_data\image_513.png
image_514,-309.10366773605347,218.74802017211917,-206.25768899917605,447.2578730583191,1,val,data\train_data\image_514.png
image_515,818.558349609375,225.11236572265625,847.4319648742676,352.2191038131714,1,train,data\train_data\image_515.png
image_516,-290.06601333618164,219.8596706390381,-172.20890164375305,446.8776109218597,1,train,data\train_data\image_516.png
image_517,831.0842227935791,226.9253387451172,907.9662895202636,372.2723355293274,0,val,data\train_data\image_517.png
image_519,-277.77008056640625,220.9974994659424,-169.15244936943054,433.4775986671448,1,train,data\train_data\image_519.png
image_521,-188.40473413467407,225.20655059814453,-117.87700295448305,366.8074312210083,1,val,data\train_data\image_521.png
image_522,-175.62247395515442,228.91460800170896,-100.9923791885376,354.1384210586548,1,val,data\train_data\image_522.png
image_524,808.8937282562256,225.03265762329104,884.9156856536865,382.53764295578,1,train,data\train_data\image_524.png
image_525,821.8957901000977,221.6445198059082,942.3415660858154,423.0902256965637,0,train,data\train_data\image_525.png
image_526,850.2496147155762,217.3517837524414,934.827003479004,434.7252371311188,0,val,data\train_data\image_526.png
image_529,-162.82243609428406,227.41609001159668,-98.25855374336244,358.9059867858887,0,train,data\train_data\image_529.png
image_530,-275.75698614120483,222.61855506896973,-168.07672262191772,402.0909824371338,0,val,data\train_data\image_530.png
image_532,-211.3660955429077,224.49160957336423,-116.09707832336426,401.5629878044128,0,train,data\train_data\image_532.png
image_533,-205.6749415397644,227.4980297088623,-122.791850566864,369.9636688232422,1,train,data\train_data\image_533.png
image_534,-164.93972897529602,227.49336624145508,-98.21916818618774,363.5737099647522,0,train,data\train_data\image_534.png
image_535,-240.09461402893064,222.87453079223636,-140.18299341201782,409.0231194496155,1,train,data\train_data\image_535.png
image_537,839.8019599914551,223.7333240509033,871.9569683074951,364.4186201095581,1,train,data\train_data\image_537.png
image_539,799.1773509979248,227.5130500793457,862.6931762695312,358.3763542175293,1,train,data\train_data\image_539.png
